Document_Party_Role_ID,Document_ID,Role_Code,Party_ID,Party_Name,Department_Name,Person_Name,Position_Name,Contact,Snapshot_Basis
DOC-20210630-0060:ISSUER,DOC-20210630-0060,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0060:RECIPIENT,DOC-20210630-0060,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0010:ISSUER,DOC-20210430-0010,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210430-0010:RECIPIENT,DOC-20210430-0010,RECIPIENT,C-30,株式会社ＹＡＧ,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210620-0003:ISSUER,DOC-20210620-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210620-0003:RECIPIENT,DOC-20210620-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0034:ISSUER,DOC-20210430-0034,ISSUER,S-1,株式会社Ｙ２,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20210430-0034:RECIPIENT,DOC-20210430-0034,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210615-0007:ISSUER,DOC-20210615-0007,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210615-0007:RECIPIENT,DOC-20210615-0007,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0031:ISSUER,DOC-20210430-0031,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0031:RECIPIENT,DOC-20210430-0031,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0066:ISSUER,DOC-20210630-0066,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0066:RECIPIENT,DOC-20210630-0066,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0039:ISSUER,DOC-20210430-0039,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0039:RECIPIENT,DOC-20210430-0039,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0073:ISSUER,DOC-20210630-0073,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0073:RECIPIENT,DOC-20210630-0073,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0044:ISSUER,DOC-20210430-0044,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0044:RECIPIENT,DOC-20210430-0044,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0074:ISSUER,DOC-20210630-0074,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0074:RECIPIENT,DOC-20210630-0074,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0051:ISSUER,DOC-20210430-0051,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0051:RECIPIENT,DOC-20210430-0051,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0075:ISSUER,DOC-20210630-0075,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0075:RECIPIENT,DOC-20210630-0075,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0052:ISSUER,DOC-20210430-0052,ISSUER,S-2,株式会社Ｐｏｌｅ,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0052:RECIPIENT,DOC-20210430-0052,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0076:ISSUER,DOC-20210630-0076,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0076:RECIPIENT,DOC-20210630-0076,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0037:ISSUER,DOC-20210430-0037,ISSUER,S-3,株式会社チェック,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0037:RECIPIENT,DOC-20210430-0037,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210610-0005:ISSUER,DOC-20210610-0005,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210610-0005:RECIPIENT,DOC-20210610-0005,RECIPIENT,S-3,株式会社チェック,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0046:ISSUER,DOC-20210430-0046,ISSUER,S-4,株式会社アタッチ,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210430-0046:RECIPIENT,DOC-20210430-0046,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210620-0004:ISSUER,DOC-20210620-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210620-0004:RECIPIENT,DOC-20210620-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0049:ISSUER,DOC-20210430-0049,ISSUER,S-5,小藤丸株式会社,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210430-0049:RECIPIENT,DOC-20210430-0049,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0065:ISSUER,DOC-20210630-0065,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0065:RECIPIENT,DOC-20210630-0065,RECIPIENT,S-5,小藤丸株式会社,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210430-0048:ISSUER,DOC-20210430-0048,ISSUER,S-6,株式会社ハナダ,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20210430-0048:RECIPIENT,DOC-20210430-0048,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210620-0005:ISSUER,DOC-20210620-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210620-0005:RECIPIENT,DOC-20210620-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0043:ISSUER,DOC-20210430-0043,ISSUER,S-7,株式会社サンセット,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0043:RECIPIENT,DOC-20210430-0043,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0063:ISSUER,DOC-20210630-0063,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0063:RECIPIENT,DOC-20210630-0063,RECIPIENT,S-7,株式会社サンセット,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0032:ISSUER,DOC-20210430-0032,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0032:RECIPIENT,DOC-20210430-0032,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210610-0006:ISSUER,DOC-20210610-0006,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210610-0006:RECIPIENT,DOC-20210610-0006,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0040:ISSUER,DOC-20210430-0040,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0040:RECIPIENT,DOC-20210430-0040,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0077:ISSUER,DOC-20210630-0077,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0077:RECIPIENT,DOC-20210630-0077,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0045:ISSUER,DOC-20210430-0045,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0045:RECIPIENT,DOC-20210430-0045,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0078:ISSUER,DOC-20210630-0078,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0078:RECIPIENT,DOC-20210630-0078,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0050:ISSUER,DOC-20210430-0050,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0050:RECIPIENT,DOC-20210430-0050,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0079:ISSUER,DOC-20210630-0079,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0079:RECIPIENT,DOC-20210630-0079,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0053:ISSUER,DOC-20210430-0053,ISSUER,S-8,株式会社山下,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0053:RECIPIENT,DOC-20210430-0053,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0080:ISSUER,DOC-20210630-0080,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0080:RECIPIENT,DOC-20210630-0080,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0041:ISSUER,DOC-20210430-0041,ISSUER,S-9,斉藤産業株式会社,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210430-0041:RECIPIENT,DOC-20210430-0041,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0067:ISSUER,DOC-20210630-0067,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0067:RECIPIENT,DOC-20210630-0067,RECIPIENT,S-9,斉藤産業株式会社,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210430-0047:ISSUER,DOC-20210430-0047,ISSUER,S-10,北海道駅前,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210430-0047:RECIPIENT,DOC-20210430-0047,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0064:ISSUER,DOC-20210630-0064,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0064:RECIPIENT,DOC-20210630-0064,RECIPIENT,S-10,北海道駅前,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210430-0035:ISSUER,DOC-20210430-0035,ISSUER,S-11,株式会社まつむら,営業管理部,佐藤 健一,売掛金担当,,document-time-fictional-demo
DOC-20210430-0035:RECIPIENT,DOC-20210430-0035,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210620-0006:ISSUER,DOC-20210620-0006,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210620-0006:RECIPIENT,DOC-20210620-0006,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0036:ISSUER,DOC-20210430-0036,ISSUER,S-12,株式会社有江,営業管理部,鈴木 彩,売掛金担当,,document-time-fictional-demo
DOC-20210430-0036:RECIPIENT,DOC-20210430-0036,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0068:ISSUER,DOC-20210630-0068,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0068:RECIPIENT,DOC-20210630-0068,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0033:ISSUER,DOC-20210430-0033,ISSUER,S-13,ナカムラ産業株式会社,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0033:RECIPIENT,DOC-20210430-0033,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0062:ISSUER,DOC-20210630-0062,ISSUER,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0062:RECIPIENT,DOC-20210630-0062,RECIPIENT,S-13,ナカムラ産業株式会社,営業管理部,田中 誠,売掛金担当,,document-time-fictional-demo
DOC-20210430-0038:ISSUER,DOC-20210430-0038,ISSUER,S-14,合同会社ウェスト,営業管理部,伊藤 直子,売掛金担当,,document-time-fictional-demo
DOC-20210430-0038:RECIPIENT,DOC-20210430-0038,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0069:ISSUER,DOC-20210630-0069,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0069:RECIPIENT,DOC-20210630-0069,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210430-0042:ISSUER,DOC-20210430-0042,ISSUER,S-15,株式会社はなまる商事,営業管理部,高橋 美咲,売掛金担当,,document-time-fictional-demo
DOC-20210430-0042:RECIPIENT,DOC-20210430-0042,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,佐藤 一郎,買掛金担当,,document-time-fictional-demo
DOC-20210630-0070:ISSUER,DOC-20210630-0070,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210630-0070:RECIPIENT,DOC-20210630-0070,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0027:ISSUER,DOC-20210531-0027,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0027:RECIPIENT,DOC-20210531-0027,RECIPIENT,C-1,五越株式会社,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210715-0001:ISSUER,DOC-20210715-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0001:RECIPIENT,DOC-20210715-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0005:ISSUER,DOC-20210531-0005,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0005:RECIPIENT,DOC-20210531-0005,RECIPIENT,C-2,今井百貨店,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210725-0001:ISSUER,DOC-20210725-0001,ISSUER,C-2,今井百貨店,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210725-0001:RECIPIENT,DOC-20210725-0001,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0019:ISSUER,DOC-20210531-0019,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0019:RECIPIENT,DOC-20210531-0019,RECIPIENT,C-3,株式会社チェック,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210731-0070:ISSUER,DOC-20210731-0070,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0070:RECIPIENT,DOC-20210731-0070,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0026:ISSUER,DOC-20210531-0026,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0026:RECIPIENT,DOC-20210531-0026,RECIPIENT,C-4,マークマーケット,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0057:ISSUER,DOC-20210731-0057,ISSUER,C-4,マークマーケット,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0057:RECIPIENT,DOC-20210731-0057,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0001:ISSUER,DOC-20210531-0001,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0001:RECIPIENT,DOC-20210531-0001,RECIPIENT,C-5,株式会社ＡＢＣ,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210731-0054:ISSUER,DOC-20210731-0054,ISSUER,C-5,株式会社ＡＢＣ,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210731-0054:RECIPIENT,DOC-20210731-0054,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0017:ISSUER,DOC-20210531-0017,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0017:RECIPIENT,DOC-20210531-0017,RECIPIENT,C-6,株式会社エントリー,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210715-0002:ISSUER,DOC-20210715-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0002:RECIPIENT,DOC-20210715-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0013:ISSUER,DOC-20210531-0013,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0013:RECIPIENT,DOC-20210531-0013,RECIPIENT,C-7,株式会社総合経営,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210725-0002:ISSUER,DOC-20210725-0002,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210725-0002:RECIPIENT,DOC-20210725-0002,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0024:ISSUER,DOC-20210531-0024,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0024:RECIPIENT,DOC-20210531-0024,RECIPIENT,C-8,タワー株式会社,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210715-0003:ISSUER,DOC-20210715-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0003:RECIPIENT,DOC-20210715-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0020:ISSUER,DOC-20210531-0020,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0020:RECIPIENT,DOC-20210531-0020,RECIPIENT,C-9,高橋物産株式会社,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210715-0004:ISSUER,DOC-20210715-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0004:RECIPIENT,DOC-20210715-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0012:ISSUER,DOC-20210531-0012,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0012:RECIPIENT,DOC-20210531-0012,RECIPIENT,C-10,合同会社エイム商事,経理部,高橋 美咲,買掛金担当,,document-time-fictional-demo
DOC-20210731-0060:ISSUER,DOC-20210731-0060,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0060:RECIPIENT,DOC-20210731-0060,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0006:ISSUER,DOC-20210531-0006,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0006:RECIPIENT,DOC-20210531-0006,RECIPIENT,C-11,株式会社斉藤,経理部,佐藤 健一,買掛金担当,,document-time-fictional-demo
DOC-20210720-0001:ISSUER,DOC-20210720-0001,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210720-0001:RECIPIENT,DOC-20210720-0001,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0007:ISSUER,DOC-20210531-0007,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0007:RECIPIENT,DOC-20210531-0007,RECIPIENT,C-12,もみじデパート,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210731-0056:ISSUER,DOC-20210731-0056,ISSUER,C-12,もみじデパート,経理部,鈴木 彩,買掛金担当,,document-time-fictional-demo
DOC-20210731-0056:RECIPIENT,DOC-20210731-0056,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0008:ISSUER,DOC-20210531-0008,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0008:RECIPIENT,DOC-20210531-0008,RECIPIENT,C-13,阿部商事株式会社,経理部,田中 誠,買掛金担当,,document-time-fictional-demo
DOC-20210715-0005:ISSUER,DOC-20210715-0005,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210715-0005:RECIPIENT,DOC-20210715-0005,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0002:ISSUER,DOC-20210531-0002,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0002:RECIPIENT,DOC-20210531-0002,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210710-0003:ISSUER,DOC-20210710-0003,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210710-0003:RECIPIENT,DOC-20210710-0003,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0009:ISSUER,DOC-20210531-0009,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0009:RECIPIENT,DOC-20210531-0009,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210710-0004:ISSUER,DOC-20210710-0004,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210710-0004:RECIPIENT,DOC-20210710-0004,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0014:ISSUER,DOC-20210531-0014,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0014:RECIPIENT,DOC-20210531-0014,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0055:ISSUER,DOC-20210731-0055,ISSUER,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0055:RECIPIENT,DOC-20210731-0055,RECIPIENT,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0025:ISSUER,DOC-20210531-0025,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
DOC-20210531-0025:RECIPIENT,DOC-20210531-0025,RECIPIENT,C-14,株式会社藤田,経理部,伊藤 直子,買掛金担当,,document-time-fictional-demo
DOC-20210731-0071:ISSUER,DOC-20210731-0071,ISSUER,BANK-MIZUHO,みずほ銀行,みずほ本店,入出金通知担当,担当,,document-time-fictional-demo
DOC-20210731-0071:RECIPIENT,DOC-20210731-0071,RECIPIENT,BUS-000,株式会社くらし日用品,経理部,鈴木 太郎,出納担当,,document-time-fictional-demo
DOC-20210531-0028:ISSUER,DOC-20210531-0028,ISSUER,BUS-000,株式会社くらし日用品,営業管理部,山田 花子,売掛金担当,,document-time-fictional-demo
