JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03
2399,,,,,,93,2022-02-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2399,1.0,,,,,,,,,,"February 10th Slip No. 334 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,,,,560347.0,0.0,O,Exempt,10A100020,Cash and deposits,,,,560347.0,0.0,O,Exempt,,,,,,
2399,1.0,,1.0,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
2399,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2399,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2399,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2400,,,,,,137,2022-02-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1.0,,,,,,,,,,Bill Due Date Check,10B100030,Notes payable - trade,,,,2953678.0,0.0,O,Exempt,10A100020,Cash and deposits,,,,2953678.0,0.0,O,Exempt,,,,,,
2400,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,Mizuho Bank,sub-account,,,,,,,,,,
2400,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2400,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2401,,,,,,162,2022-02-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2401,1.0,,,,,,,,,,Meeting Meal Cost,10E201130,Meeting expenses,,,,24995.0,2272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,24995.0,0.0,O,Exempt,,,,,,
2401,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2401,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2402,,,,,,168,2022-02-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2402,1.0,,,,,,,,,,Wired (Cable),10E201270,Miscellaneous expenses,,,,6000.0,545.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,48858.0,0.0,O,Exempt,,,,,,
2402,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2402,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2402,2.0,,,,,,,,,,Security Fee,10E201270,Miscellaneous expenses,,,,42858.0,3896.0,S10,Standard 10%,,,,,,,,,,,,,,,
2402,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2403,,,,,,22,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,23000.0,2090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,23000.0,0.0,O,Exempt,,,,,,
2403,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2403,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2404,,,,,,33,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2404,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,320000.0,29090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,320000.0,0.0,O,Exempt,,,,,,
2404,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
2404,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2404,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2404,2.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,171286.0,15571.0,S10,Standard 10%,10A100020,Cash and deposits,,,,171286.0,0.0,O,Exempt,,,,,,
2404,2.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
2404,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2404,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2405,,,,,,63,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,1260000.0,114545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1260000.0,0.0,O,Exempt,,,,,,
2405,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
2405,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2405,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2406,,,,,,64,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,840000.0,76363.0,S10,Standard 10%,10A100020,Cash and deposits,,,,840000.0,0.0,O,Exempt,,,,,,
2406,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
2406,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2406,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2407,,,,,,73,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1.0,,,,,,,,,,Meal Cost,10E200150,Entertainment expenses,,,,26530.0,2411.0,S10,Standard 10%,10A100020,Cash and deposits,,,,26530.0,0.0,O,Exempt,,,,,,
2407,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2407,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2408,,,,,,80,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2408,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,10000.0,909.0,S10,Standard 10%,10A100020,Cash and deposits,,,,10000.0,0.0,O,Exempt,,,,,,
2408,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2408,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2409,,,,,,85,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2409,1.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,83240.0,7567.0,S10,Standard 10%,10A100020,Cash and deposits,,,,83240.0,0.0,O,Exempt,,,,,,
2409,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
2409,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2409,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2410,,,,,,112,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,159346.0,14486.0,S10,Standard 10%,10A100020,Cash and deposits,,,,159346.0,0.0,O,Exempt,,,,,,
2410,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
2410,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2410,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2411,,,,,,129,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2411,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,399000.0,36272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,399000.0,0.0,O,Exempt,,,,,,
2411,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,
2411,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2411,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2412,,,,,,141,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2412,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,21500.0,1954.0,S10,Standard 10%,10A100020,Cash and deposits,,,,21500.0,0.0,O,Exempt,,,,,,
2412,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2412,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2413,,,,,,165,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2413,1.0,,,,,,,,,,Tissue Cost and Others,10E201270,Miscellaneous expenses,,,,1335.0,121.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1335.0,0.0,O,Exempt,,,,,,
2413,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2413,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2414,,,,,,167,2022-02-11,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2414,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,630000.0,57272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,630000.0,0.0,O,Exempt,,,,,,
2414,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
2414,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2414,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2414,2.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,130648.0,11877.0,S10,Standard 10%,10A100020,Cash and deposits,,,,130648.0,0.0,O,Exempt,,,,,,
2414,2.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
2414,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2414,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2415,,,,,,44,2022-02-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2415,1.0,,,,,,,,,,Food and Beverage Cost Snack Randy 5 People,10E200150,Entertainment expenses,,,,33690.0,3062.0,S10,Standard 10%,10A100020,Cash and deposits,,,,33690.0,0.0,O,Exempt,,,,,,
2415,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2415,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2416,,,,,,69,2022-02-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2416,1.0,,,,,,,,,,Golf Play Fee,10E200150,Entertainment expenses,,,,12600.0,1145.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12600.0,0.0,O,Exempt,,,,,,
2416,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2416,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2417,,,,,,71,2022-02-12,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2417,1.0,,,,,,,,,,Golf Play Fee,10E200150,Entertainment expenses,,,,13650.0,1240.0,S10,Standard 10%,10A100020,Cash and deposits,,,,13650.0,0.0,O,Exempt,,,,,,
2417,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2417,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2418,,,,,,17,2022-02-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2418,1.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,381.0,34.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2381.0,0.0,O,Exempt,,,,,,
2418,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2418,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2418,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,2000.0,181.0,S10,Standard 10%,,,,,,,,,,,,,,,
2418,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2419,,,,,,23,2022-02-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,381.0,34.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2381.0,0.0,O,Exempt,,,,,,
2419,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2419,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2419,2.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,2000.0,181.0,S10,Standard 10%,,,,,,,,,,,,,,,
2419,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2420,,,,,,82,2022-02-13,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2420,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,31529.0,2866.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,31529.0,0.0,O,Exempt,,,,,,
2420,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2420,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2421,,,,,,46,2022-02-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2421,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,2341.0,212.0,S10,Standard 10%,10A100020,Cash and deposits,,,,11988.0,0.0,O,Exempt,,,,,,
2421,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2421,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2421,2.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,4767.0,433.0,S10,Standard 10%,,,,,,,,,,,,,,,
2421,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2421,3.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,4880.0,443.0,S10,Standard 10%,,,,,,,,,,,,,,,
2421,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,,,,,,51,2022-02-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2422,1.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1505.0,136.0,S10,Standard 10%,10A100020,Cash and deposits,,,,7176.0,0.0,O,Exempt,,,,,,
2422,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2422,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,620.0,56.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,3.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,810.0,73.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,4.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1096.0,99.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,5.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1096.0,99.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,6.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,1096.0,99.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2422,7.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,953.0,86.0,S10,Standard 10%,,,,,,,,,,,,,,,
2422,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2423,,,,,,70,2022-02-14,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2423,1.0,,,,,,,,,,Golf Play Fee,10E200150,Entertainment expenses,,,,8600.0,781.0,S10,Standard 10%,10A100020,Cash and deposits,,,,8600.0,0.0,O,Exempt,,,,,,
2423,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2423,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2424,,,,,,4,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2424,1.0,,,,,,,,,,Advertising Expense,10E200050,Advertising expenses,,,,31500.0,2863.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,31500.0,0.0,O,Exempt,,,,,,
2424,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
2424,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2425,,,,,,57,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2425,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,68700.0,6245.0,S10,Standard 10%,10A100020,Cash and deposits,,,,68700.0,0.0,O,Exempt,,,,,,
2425,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2425,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2426,,,,,,83,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2426,1.0,,,,,,,,,,February Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,,,,210240.0,0.0,O,Exempt,10A100020,Cash and deposits,,,,205380.0,0.0,O,Exempt,,,,,,
2426,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
2426,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2426,2.0,,,,,,,,,,February Salary Others 0060 Part-time and Temporary Workers,,,,,,,,,,10B100690,Deposits received,,,,4860.0,0.0,O,Exempt,,,,,,
2426,2.0,,,,1.0,,,,,,,,,,,,,,,,,,9,Others,sub-account,,,,,,,,,,
2426,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2427,,,,,,94,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2427,1.0,,,,,,,,,,"February 15th Slip No. 439 Goketsu Co., Ltd.",10A100020,Cash and deposits,,,,1695243.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,1695243.0,0.0,O,Exempt,,,,,,
2427,1.0,,1.0,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
2427,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
2427,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2427,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2427,2.0,,,,,,,,,,"February 15th Slip No. 439 Goketsu Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,Exempt,,,,,,
2427,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,
2427,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
2427,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2428,,,,,,95,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2428,1.0,,,,,,,,,,"February 15th Slip No. 440 Entry Co., Ltd.",10A100020,Cash and deposits,,,,2247097.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,2247097.0,0.0,O,Exempt,,,,,,
2428,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
2428,1.0,,,,1.0,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
2428,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2428,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2428,2.0,,,,,,,,,,"February 15th Slip No. 440 Entry Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,Exempt,,,,,,
2428,2.0,,,,1.0,,,,,,,,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,
2428,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
2428,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2429,,,,,,96,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2429,1.0,,,,,,,,,,"February 15th Slip No. 441 Tower Co., Ltd.",10A100020,Cash and deposits,,,,1302279.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,1302279.0,0.0,O,Exempt,,,,,,
2429,1.0,,1.0,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
2429,1.0,,,,1.0,,,,,,,,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,
2429,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2429,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2429,2.0,,,,,,,,,,"February 15th Slip No. 441 Tower Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,Exempt,,,,,,
2429,2.0,,,,1.0,,,,,,,,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,
2429,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2429,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2430,,,,,,97,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1.0,,,,,,,,,,"February 15th Slip No. 442 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,,,,1750711.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,1750711.0,0.0,O,Exempt,,,,,,
2430,1.0,,1.0,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
2430,1.0,,,,1.0,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
2430,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2430,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2430,2.0,,,,,,,,,,"February 15th Slip No. 442 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,Exempt,,,,,,
2430,2.0,,,,1.0,,,,,,,,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,
2430,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
2430,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2431,,,,,,98,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2431,1.0,,,,,,,,,,"February 15th Slip No. 443 Abe Trading Co., Ltd.",10A100020,Cash and deposits,,,,1650103.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,1650103.0,0.0,O,Exempt,,,,,,
2431,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
2431,1.0,,,,1.0,,,,,,,,,,,,,,,,,,13,"Abe Trading Co., Ltd.",sub-account,,,,,,,,,,
2431,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2431,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2432,,,,,,99,2022-02-15,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
2432,1.0,,,,,,,,,,"February 15th Slip No. 444 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,,,,2463335.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,2463335.0,0.0,O,Exempt,,,,,,
2432,1.0,,1.0,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
2432,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,
2432,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
2432,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
2432,2.0,,,,,,,,,,"February 15th Slip No. 444 Kujou Trading Co., Ltd.",10E200690,Commission expenses,,,,315.0,28.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,315.0,0.0,O,Exempt,,,,,,
2432,2.0,,,,1.0,,,,,,,,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,
