JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03
47,2,,,,,,,,,,住民税支払,10B100690,預り金,,,,467700,0,00,対象外,,,,,,,,,,,,,,,
47,2,,1,,,,,,,,,,,2,住民税,sub-account,,,,,,,,,,,,,,,,,,,
47,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
48,,,,,,232,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
48,1,,,,,,,,,,家賃支払,10E200720,地代家賃,,,,1260000,114545,Q5,仕入10%,10A100020,現金及び預金,,,,1260000,0,00,対象外,,,,,,
48,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
48,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
49,,,,,,233,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
49,1,,,,,,,,,,家賃支払,10E200720,地代家賃,,,,840000,76363,Q5,仕入10%,10A100020,現金及び預金,,,,840000,0,00,対象外,,,,,,
49,1,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
49,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
50,,,,,,234,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
50,1,,,,,,,,,,有線,10E201270,雑費,,,,5000,454,Q5,仕入10%,10B100630,未払金,,,,39286,0,00,対象外,,,,,,
50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
50,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
50,2,,,,,,,,,,警備料,10E201270,雑費,,,,34286,3116,Q5,仕入10%,,,,,,,,,,,,,,,
50,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
51,,,,,,248,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
51,1,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,10450,950,Q5,仕入10%,10A100020,現金及び預金,,,,10450,0,00,対象外,,,,,,
51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
51,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
52,,,,,,257,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,,,,,,,,,,4月10日伝票No193株式会社 ミナミ,10A100020,現金及び預金,,,,1428451,0,00,対象外,10A100090,売掛金,,,,1428451,0,00,対象外,,,,,,
52,1,,1,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,,,,,,,,,,
52,1,,,,1,,,,,,,,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,
52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
52,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
52,2,,,,,,,,,,4月10日伝票No193株式会社 ミナミ,10E200690,支払手数料,,,,735,66,Q5,仕入10%,10A100090,売掛金,,,,735,0,00,対象外,,,,,,
52,2,,,,1,,,,,,,,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,
52,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
52,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
53,,,,,,258,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,,,,,,,,,,4月10日伝票No194かめだデパート,10A100060,受取手形,,,,7862107,0,00,対象外,10A100090,売掛金,,,,7862107,0,00,対象外,,,,,,
53,1,,,,1,,,,,,,,,,,,,,,,,,28,かめだﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,
53,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
53,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
54,,,,,,259,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,,,,,,,,,,4月10日伝票No472株式会社 チェック,10B100040,買掛金,,,,1961954,0,00,対象外,10A100090,売掛金,,,,1961954,0,00,対象外,,,,,,
54,1,,1,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,,,,,,,,,,
54,1,,,,1,,,,,,,,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,
54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
54,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
55,,,,,,260,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,,,,,,,,,,4月10日伝票No494株式会社 藤田東京本社,10A100020,現金及び預金,,,,18417920,0,00,対象外,10A100090,売掛金,,,,18417920,0,00,対象外,,,,,,
55,1,,1,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
55,1,,,,1,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
55,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
55,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
55,2,,,,,,,,,,4月10日伝票No494株式会社 藤田東京本社,10E200690,支払手数料,,,,840,76,Q5,仕入10%,10A100090,売掛金,,,,840,0,00,対象外,,,,,,
55,2,,,,1,,,,,,,,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,
55,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
55,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
56,,,,,,261,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,,,,,,,,,,4月10日伝票No271株式会社 チェック,10B100040,買掛金,,,,7368349,0,00,対象外,10B100030,支払手形,,,,7368349,0,00,対象外,,,,,,
56,1,,1,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,,,,,,,,,,
56,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
56,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
57,,,,,,262,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,,,,,,,,,,4月10日伝票No273株式会社 山下,10B100040,買掛金,,,,402696,0,00,対象外,10A100020,現金及び預金,,,,402696,0,00,対象外,,,,,,
57,1,,1,,,,,,,,,,,8,㈱山下,sub-account,,,,,,,,,,,,,,,,,,,
57,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
57,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
58,,,,,,298,2021-04-10,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,,,,,,,,,,手形期日落日 チェック,10B100030,支払手形,,,,7322934,0,00,対象外,10A100020,現金及び預金,,,,7322934,0,00,対象外,,,,,,
58,1,,,,1,,,,,,,,,,,,,,,,,,1,みずほ銀行,sub-account,,,,,,,,,,
58,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
58,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
59,,,,,,73,2021-04-11,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,,,,,,,,,,飲食代 居酒屋富士6名,10E200150,交際費,,,,26530,2411,Q5,仕入10%,10A100020,現金及び預金,,,,26530,0,00,対象外,,,,,,
59,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
59,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
60,,,,,,74,2021-04-11,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,,,,,,,,,,飲食代 スナック新世界6名,10E200150,交際費,,,,39000,3545,Q5,仕入10%,10A100020,現金及び預金,,,,39000,0,00,対象外,,,,,,
60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
60,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
61,,,,,,229,2021-04-11,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,,,,,,,,,,資金移動,10A100020,現金及び預金,,,,9000000,0,00,対象外,10A100020,現金及び預金,,,,9000000,0,00,対象外,,,,,,
61,1,,1,,,,,,,,,,,1,みずほ銀行,sub-account,,,,,,,,,,,,,,,,,,,
61,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
61,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
61,2,,,,,,,,,,引き出し,10A100020,現金及び預金,,,,2000000,0,00,対象外,10A100020,現金及び預金,,,,2000000,0,00,対象外,,,,,,
61,2,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
61,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
61,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
62,,,,,,155,2021-04-12,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,,,,,,,,,,ガソリン代,10E201120,車両費,,,,4500,409,Q5,仕入10%,10A100020,現金及び預金,,,,5072,0,00,対象外,,,,,,
62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
62,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
62,2,,,,,,,,,,駐車代,10E201120,車両費,,,,572,52,Q5,仕入10%,,,,,,,,,,,,,,,
62,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
63,,,,,,249,2021-04-12,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,10286,935,Q5,仕入10%,10A100020,現金及び預金,,,,15048,0,00,対象外,,,,,,
63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
63,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
63,2,,,,,,,,,,タクシー代,10E201230,旅費及び交通費,,,,4762,432,Q5,仕入10%,,,,,,,,,,,,,,,
63,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
64,,,,,,311,2021-04-12,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,,,,,,,,,,タイヤ交換,10E201120,車両費,,,,74000,6727,Q5,仕入10%,10A100020,現金及び預金,,,,74000,0,00,対象外,,,,,,
64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
64,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
65,,,,,,11,2021-04-13,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,,,,,,,,,,ガソリン代,10E201120,車両費,,,,3210,291,Q5,仕入10%,10A100020,現金及び預金,,,,3210,0,00,対象外,,,,,,
65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
65,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
66,,,,,,17,2021-04-13,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,,,,,,,,,,ウォッシャー液,10E201120,車両費,,,,351,31,Q5,仕入10%,10A100020,現金及び預金,,,,1113,0,00,対象外,,,,,,
66,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
66,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
66,2,,,,,,,,,,駐車代,10E201120,車両費,,,,762,69,Q5,仕入10%,,,,,,,,,,,,,,,
66,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
67,,,,,,144,2021-04-13,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,,,,,,,,,,ウォッシャー液代,10E201120,車両費,,,,572,52,Q5,仕入10%,10A100020,現金及び預金,,,,8691,0,00,対象外,,,,,,
67,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
67,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
67,2,,,,,,,,,,高速代,10E201120,車両費,,,,2286,207,Q5,仕入10%,,,,,,,,,,,,,,,
67,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
67,3,,,,,,,,,,ガソリン代,10E201120,車両費,,,,5833,530,Q5,仕入10%,,,,,,,,,,,,,,,
67,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
68,,,,,,150,2021-04-13,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,,,,,,,,,,ゴルフプレー代,10E200150,交際費,,,,14000,1272,Q5,仕入10%,10A100020,現金及び預金,,,,14000,0,00,対象外,,,,,,
68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
68,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
69,,,,,,158,2021-04-13,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,,,,,,,,,,出張旅費,10E201230,旅費及び交通費,,,,15000,1363,Q5,仕入10%,10A100020,現金及び預金,,,,15000,0,00,対象外,,,,,,
69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
69,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
70,,,,,,23,2021-04-14,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,26667,2424,Q5,仕入10%,10A100020,現金及び預金,,,,92858,0,00,対象外,,,,,,
70,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
70,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
70,2,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,29524,2684,Q5,仕入10%,,,,,,,,,,,,,,,
70,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
70,3,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,36667,3333,Q5,仕入10%,,,,,,,,,,,,,,,
70,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
71,,,,,,46,2021-04-14,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,,,,,,,,,,ガソリン代,10E201120,車両費,,,,2341,212,Q5,仕入10%,10A100020,現金及び預金,,,,7151,0,00,対象外,,,,,,
71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
71,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
71,2,,,,,,,,,,駐車代,10E201120,車両費,,,,1762,160,Q5,仕入10%,,,,,,,,,,,,,,,
71,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
71,3,,,,,,,,,,高速代,10E201120,車両費,,,,3048,277,Q5,仕入10%,,,,,,,,,,,,,,,
71,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,,,,,,51,2021-04-14,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,,,,,,,,,,高速代,10E201120,車両費,,,,1505,136,Q5,仕入10%,10A100020,現金及び預金,,,,4031,0,00,対象外,,,,,,
72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
72,2,,,,,,,,,,駐車代,10E201120,車両費,,,,620,56,Q5,仕入10%,,,,,,,,,,,,,,,
72,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,3,,,,,,,,,,駐車代,10E201120,車両費,,,,810,73,Q5,仕入10%,,,,,,,,,,,,,,,
72,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
72,4,,,,,,,,,,高速代,10E201120,車両費,,,,1096,99,Q5,仕入10%,,,,,,,,,,,,,,,
72,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
73,,,,,,4,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,,,,,,,,,,広告費,10E200050,広告宣伝費,,,,31500,2863,Q5,仕入10%,10B100630,未払金,,,,31500,0,00,対象外,,,,,,
73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
73,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
74,,,,,,79,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,,,,,,,,,,景品代,10E200140,福利厚生費,,,,45477,4134,Q5,仕入10%,10A100020,現金及び預金,,,,45477,0,00,対象外,,,,,,
74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
74,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
75,,,,,,117,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,,,,,,,,,,会費,10E201140,諸会費,,,,20000,0,00,対象外,10A100020,現金及び預金,,,,20000,0,00,対象外,,,,,,
75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
75,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
76,,,,,,130,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,,,,,,,,,,会費,10E201140,諸会費,,,,24000,0,00,対象外,10A100020,現金及び預金,,,,24000,0,00,対象外,,,,,,
76,1,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
76,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
77,,,,,,151,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,,,,,,,,,,飲食代 居酒屋バージョイ,10E200150,交際費,,,,16741,1521,Q5,仕入10%,10A100020,現金及び預金,,,,37741,0,00,対象外,,,,,,
77,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
77,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
77,2,,,,,,,,,,飲食代 ハプコミック,10E200150,交際費,,,,21000,1909,Q5,仕入10%,,,,,,,,,,,,,,,
77,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
78,,,,,,243,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,,,,,,,,,,ガソリン代,10E201120,車両費,,,,6239,567,Q5,仕入10%,10A100020,現金及び預金,,,,6239,0,00,対象外,,,,,,
78,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
78,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,,,,,,252,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,,,,,,,,,,4月給与その他 0060 パート･アルバイト,10E200520,雑給,,,,396465,0,00,対象外,10A100020,現金及び預金,,,,378068,0,00,対象外,,,,,,
79,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
79,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,2,,,,,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,,,,2970,0,00,対象外,,,,,,
79,2,,,,1,,,,,,,,,,,,,,,,,,3,源泉税,sub-account,,,,,,,,,,
79,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
79,3,,,,,,,,,,4月給与その他 0060 パート･アルバイト,,,,,,,,,,10B100690,預り金,,,,15427,0,00,対象外,,,,,,
79,3,,,,1,,,,,,,,,,,,,,,,,,9,その他,sub-account,,,,,,,,,,
79,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
80,,,,,,263,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,,,,,,,,,,4月15日伝票No195五越株式会社,10A100020,現金及び預金,,,,1382966,0,00,対象外,10A100090,売掛金,,,,1382966,0,00,対象外,,,,,,
80,1,,1,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,,,,,,,,,,
80,1,,,,1,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
80,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
80,2,,,,,,,,,,4月15日伝票No195五越株式会社,10E200690,支払手数料,,,,840,76,Q5,仕入10%,10A100090,売掛金,,,,840,0,00,対象外,,,,,,
80,2,,,,1,,,,,,,,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,
80,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
80,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
81,,,,,,264,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,,,,,,,,,,4月15日伝票No196株式会社 エントリー,10A100020,現金及び預金,,,,1269492,0,00,対象外,10A100090,売掛金,,,,1269492,0,00,対象外,,,,,,
81,1,,1,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,,,,,,,,,,
81,1,,,,1,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
81,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
81,2,,,,,,,,,,4月15日伝票No196株式会社 エントリー,10E200690,支払手数料,,,,840,76,Q5,仕入10%,10A100090,売掛金,,,,840,0,00,対象外,,,,,,
81,2,,,,1,,,,,,,,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,
81,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
81,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
82,,,,,,265,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,,,,,,,,,,4月15日伝票No197高橋物産株式会社,10A100020,現金及び預金,,,,3379724,0,00,対象外,10A100090,売掛金,,,,3379724,0,00,対象外,,,,,,
82,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
82,1,,,,1,,,,,,,,,,,,,,,,,,9,高橋物産㈱,sub-account,,,,,,,,,,
82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
82,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
82,2,,,,,,,,,,4月15日伝票No197高橋物産株式会社,10E200690,支払手数料,,,,840,76,Q5,仕入10%,10A100090,売掛金,,,,840,0,00,対象外,,,,,,
82,2,,,,1,,,,,,,,,,,,,,,,,,9,高橋物産㈱,sub-account,,,,,,,,,,
82,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
82,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
83,,,,,,266,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,,,,,,,,,,4月15日伝票No198阿部商事株式会社,10A100020,現金及び預金,,,,2819432,0,00,対象外,10A100090,売掛金,,,,2819432,0,00,対象外,,,,,,
83,1,,1,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
83,1,,,,1,,,,,,,,,,,,,,,,,,13,阿部商事㈱,sub-account,,,,,,,,,,
83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
83,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
84,,,,,,267,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,,,,,,,,,,4月15日伝票No199株式会社 久城商事,10A100020,現金及び預金,,,,2268756,0,00,対象外,10A100090,売掛金,,,,2268756,0,00,対象外,,,,,,
84,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
84,1,,,,1,,,,,,,,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,
84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
84,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
84,2,,,,,,,,,,4月15日伝票No199株式会社 久城商事,10E200690,支払手数料,,,,630,57,Q5,仕入10%,10A100090,売掛金,,,,630,0,00,対象外,,,,,,
84,2,,,,1,,,,,,,,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,
84,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
84,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
85,,,,,,268,2021-04-15,1,21,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,
85,1,,,,,,,,,,4月15日伝票No274株式会社 Y2,10B100040,買掛金,,,,3557473,0,00,対象外,10A100020,現金及び預金,,,,3557473,0,00,対象外,,,,,,
85,1,,1,,,,,,,,,,,1,㈱Y2,sub-account,,,,,,,,,,,,,,,,,,,
85,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
85,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
