Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
2022-01-12,New Year's party fee 2 people,10A100020,Cash and deposits,,,,,0,16000,10E200150,Entertainment expenses,,,,,10242780,2022-01
2022-01-12,New Year's party fee 2 people,10E200150,Entertainment expenses,,,,,16000,0,10A100020,Cash and deposits,,,,,3445275,2022-01
2022-01-12,3 coffee,10A100020,Cash and deposits,,,,,0,1575,10E200150,Entertainment expenses,,,,,10241205,2022-01
2022-01-12,3 coffee,10E200150,Entertainment expenses,,,,,1575,0,10A100020,Cash and deposits,,,,,3446850,2022-01
2022-01-12,JR,10A100020,Cash and deposits,,,,,0,105670,10E201230,Travel and transportation expenses,,,,,10135535,2022-01
2022-01-12,JR,10E201230,Travel and transportation expenses,,,,,105670,0,10A100020,Cash and deposits,,,,,10217083,2022-01
2022-01-12,Is it the New Year's party fee?,10A100020,Cash and deposits,,,,,0,7000,10E200150,Entertainment expenses,,,,,10128535,2022-01
2022-01-12,Is it the New Year's party fee?,10E200150,Entertainment expenses,,,,,7000,0,10A100020,Cash and deposits,,,,,3453850,2022-01
2022-01-13,Gasoline Cost,10A100020,Cash and deposits,,,,,0,3210,10E201120,Vehicle expenses,,,,,10125325,2022-01
2022-01-13,Gasoline Cost,10E201120,Vehicle expenses,,,,,3210,0,10A100020,Cash and deposits,,,,,5676066,2022-01
2022-01-13,Parking Fee,10A100020,Cash and deposits,,,,,0,286,10E201120,Vehicle expenses,,,,,10125039,2022-01
2022-01-13,Parking Fee,10A100020,Cash and deposits,,,,,0,762,10E201120,Vehicle expenses,,,,,10124277,2022-01
2022-01-13,Parking Fee,10E201120,Vehicle expenses,,,,,286,0,10A100020,Cash and deposits,,,,,5676352,2022-01
2022-01-13,Parking Fee,10E201120,Vehicle expenses,,,,,762,0,10A100020,Cash and deposits,,,,,5677114,2022-01
2022-01-14,Travel Expenses,10A100020,Cash and deposits,,,,,0,26667,10E201230,Travel and transportation expenses,,,,,10097610,2022-01
2022-01-14,Travel Expenses,10A100020,Cash and deposits,,,,,0,29524,10E201230,Travel and transportation expenses,,,,,10068086,2022-01
2022-01-14,Travel Expenses,10A100020,Cash and deposits,,,,,0,36667,10E201230,Travel and transportation expenses,,,,,10031419,2022-01
2022-01-14,Travel Expenses,10E201230,Travel and transportation expenses,,,,,26667,0,10A100020,Cash and deposits,,,,,10243750,2022-01
2022-01-14,Travel Expenses,10E201230,Travel and transportation expenses,,,,,29524,0,10A100020,Cash and deposits,,,,,10273274,2022-01
2022-01-14,Travel Expenses,10E201230,Travel and transportation expenses,,,,,36667,0,10A100020,Cash and deposits,,,,,10309941,2022-01
2022-01-14,Gasoline Cost,10A100020,Cash and deposits,,,,,0,2341,10E201120,Vehicle expenses,,,,,10029078,2022-01
2022-01-14,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4767,10E201120,Vehicle expenses,,,,,10024311,2022-01
2022-01-14,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4880,10E201120,Vehicle expenses,,,,,10019431,2022-01
2022-01-14,Gasoline Cost,10E201120,Vehicle expenses,,,,,2341,0,10A100020,Cash and deposits,,,,,5679455,2022-01
2022-01-14,Gasoline Cost,10E201120,Vehicle expenses,,,,,4767,0,10A100020,Cash and deposits,,,,,5684222,2022-01
2022-01-14,Gasoline Cost,10E201120,Vehicle expenses,,,,,4880,0,10A100020,Cash and deposits,,,,,5689102,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,1505,10E201120,Vehicle expenses,,,,,10017926,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,620,10E201120,Vehicle expenses,,,,,10017306,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,810,10E201120,Vehicle expenses,,,,,10016496,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,1096,10E201120,Vehicle expenses,,,,,10015400,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,1096,10E201120,Vehicle expenses,,,,,10014304,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,1096,10E201120,Vehicle expenses,,,,,10013208,2022-01
2022-01-14,Highway Toll,10A100020,Cash and deposits,,,,,0,953,10E201120,Vehicle expenses,,,,,10012255,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,1505,0,10A100020,Cash and deposits,,,,,5690607,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,620,0,10A100020,Cash and deposits,,,,,5691227,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,810,0,10A100020,Cash and deposits,,,,,5692037,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,1096,0,10A100020,Cash and deposits,,,,,5693133,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,1096,0,10A100020,Cash and deposits,,,,,5694229,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,1096,0,10A100020,Cash and deposits,,,,,5695325,2022-01
2022-01-14,Highway Toll,10E201120,Vehicle expenses,,,,,953,0,10A100020,Cash and deposits,,,,,5696278,2022-01
2022-01-14,Telephone Cost,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,121642,10E200180,Communication expenses,,,,,9890613,2022-01
2022-01-14,Telephone Cost,10E200180,Communication expenses,,,,,121642,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,10635471,2022-01
2022-01-15,"January 15th Slip No. 418 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1959070,0,10A100090,Accounts receivable - trade,20,"Kujou Trading Co., Ltd.",,,11849683,2022-01
2022-01-15,"January 15th Slip No. 418 Kujou Trading Co., Ltd.",10A100090,Accounts receivable - trade,20,"Kujou Trading Co., Ltd.",,,0,1959070,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,-80382101,2022-01
2022-01-15,"January 15th Slip No. 418 Kujou Trading Co., Ltd.",10A100090,Accounts receivable - trade,20,"Kujou Trading Co., Ltd.",,,0,315,10E200690,Commission expenses,,,,,-80382416,2022-01
2022-01-15,"January 15th Slip No. 418 Kujou Trading Co., Ltd.",10E200690,Commission expenses,,,,,315,0,10A100090,Accounts receivable - trade,20,"Kujou Trading Co., Ltd.",,,111499,2022-01
2022-01-15,"January 15th Slip No. 320 Y2 Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,7285614,10B100040,Accounts payable - trade,1,"Y2 Co., Ltd.",,,4564069,2022-01
2022-01-15,"January 15th Slip No. 320 Y2 Co., Ltd.",10B100040,Accounts payable - trade,1,"Y2 Co., Ltd.",,,7285614,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,2146555,2022-01
2022-01-15,Coffee fee 2 people,10A100020,Cash and deposits,,,,,0,1260,10E200150,Entertainment expenses,,,,,4562809,2022-01
2022-01-15,Coffee fee 2 people,10E200150,Entertainment expenses,,,,,1260,0,10A100020,Cash and deposits,,,,,3455110,2022-01
2022-01-15,Gasoline Cost,10B100630,Accounts payable - other,,,,,0,50400,10E201120,Vehicle expenses,,,,,43367540,2022-01
2022-01-15,Gasoline Cost,10E201120,Vehicle expenses,,,,,50400,0,10B100630,Accounts payable - other,,,,,5746678,2022-01
2022-01-15,Membership Fee,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,0,24000,10E201140,Membership fee,,,,,4538809,2022-01
2022-01-15,Membership Fee,10E201140,Membership fee,,,,,24000,0,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1068000,2022-01
2022-01-15,Business Trip Expense,10A100020,Cash and deposits,,,,,0,7700,10E201230,Travel and transportation expenses,,,,,4531109,2022-01
2022-01-15,Business Trip Expense,10E201230,Travel and transportation expenses,,,,,7700,0,10A100020,Cash and deposits,,,,,10317641,2022-01
2022-01-15,"Battery costs, etc.",10A100020,Cash and deposits,,,,,0,1007,10E201270,Miscellaneous expenses,,,,,4530102,2022-01
2022-01-15,"Battery costs, etc.",10E201270,Miscellaneous expenses,,,,,1007,0,10A100020,Cash and deposits,,,,,4437028,2022-01
2022-01-15,Advertising Expense,10B100630,Accounts payable - other,,,,,0,31500,10E200050,Advertising expenses,,,,,43399040,2022-01
2022-01-15,Advertising Expense,10E200050,Advertising expenses,,,,,31500,0,10B100630,Accounts payable - other,,,,,1635700,2022-01
2022-01-15,Travel Expenses,10A100020,Cash and deposits,,,,,0,86000,10E201230,Travel and transportation expenses,,,,,4444102,2022-01
2022-01-15,Travel Expenses,10E201230,Travel and transportation expenses,,,,,86000,0,10A100020,Cash and deposits,,,,,10403641,2022-01
2022-01-15,JR,10A100020,Cash and deposits,,,,,0,12000,10E201230,Travel and transportation expenses,,,,,4432102,2022-01
2022-01-15,JR,10E201230,Travel and transportation expenses,,,,,12000,0,10A100020,Cash and deposits,,,,,10415641,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10A100020,Cash and deposits,,,,,0,303937,10E200520,Other salaries,,,,,4128165,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10B100690,Deposits received,3,Withholding Tax,,,0,860,10E200520,Other salaries,,,,,1218582,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10B100690,Deposits received,9,Others,,,0,8628,10E200520,Other salaries,,,,,1227210,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,,,,,303937,0,10A100020,Cash and deposits,,,,,4094274,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,,,,,860,0,10B100690,Deposits received,3,Withholding Tax,,,4095134,2022-01
2022-01-15,January Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,,,,,8628,0,10B100690,Deposits received,9,Others,,,4103762,2022-01
2022-01-15,"January 15th Slip No. 413 Goketsu Co., Ltd.",10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,1073941,0,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,5202106,2022-01
2022-01-15,"January 15th Slip No. 413 Goketsu Co., Ltd.",10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,0,1073941,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,-81456357,2022-01
2022-01-15,"January 15th Slip No. 413 Goketsu Co., Ltd.",10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,0,840,10E200690,Commission expenses,,,,,-81457197,2022-01
2022-01-15,"January 15th Slip No. 413 Goketsu Co., Ltd.",10E200690,Commission expenses,,,,,840,0,10A100090,Accounts receivable - trade,1,"Goketsu Co., Ltd.",,,112339,2022-01
2022-01-15,"January 15th Slip No. 414 Entry Co., Ltd.",10A100020,Cash and deposits,30,Mitsui Nagoya,,,1282903,0,10A100090,Accounts receivable - trade,6,"Entry Co., Ltd.",,,6485009,2022-01
2022-01-15,"January 15th Slip No. 414 Entry Co., Ltd.",10A100090,Accounts receivable - trade,6,"Entry Co., Ltd.",,,0,1282903,10A100020,Cash and deposits,30,Mitsui Nagoya,,,-82740100,2022-01
2022-01-15,"January 15th Slip No. 414 Entry Co., Ltd.",10A100090,Accounts receivable - trade,6,"Entry Co., Ltd.",,,0,840,10E200690,Commission expenses,,,,,-82740940,2022-01
2022-01-15,"January 15th Slip No. 414 Entry Co., Ltd.",10E200690,Commission expenses,,,,,840,0,10A100090,Accounts receivable - trade,6,"Entry Co., Ltd.",,,113179,2022-01
2022-01-15,"January 15th Slip No. 415 Tower Co., Ltd.",10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1279073,0,10A100090,Accounts receivable - trade,8,"Tower Co., Ltd.",,,7764082,2022-01
2022-01-15,"January 15th Slip No. 415 Tower Co., Ltd.",10A100090,Accounts receivable - trade,8,"Tower Co., Ltd.",,,0,1279073,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,-84020013,2022-01
2022-01-15,"January 15th Slip No. 415 Tower Co., Ltd.",10A100090,Accounts receivable - trade,8,"Tower Co., Ltd.",,,0,840,10E200690,Commission expenses,,,,,-84020853,2022-01
2022-01-15,"January 15th Slip No. 415 Tower Co., Ltd.",10E200690,Commission expenses,,,,,840,0,10A100090,Accounts receivable - trade,8,"Tower Co., Ltd.",,,114019,2022-01
2022-01-15,"January 15th Slip No. 416 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1413793,0,10A100090,Accounts receivable - trade,9,"Takahashi Trading Co., Ltd.",,,9177875,2022-01
2022-01-15,"January 15th Slip No. 416 Takahashi Trading Co., Ltd.",10A100090,Accounts receivable - trade,9,"Takahashi Trading Co., Ltd.",,,0,1413793,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,-85434646,2022-01
2022-01-15,"January 15th Slip No. 416 Takahashi Trading Co., Ltd.",10A100090,Accounts receivable - trade,9,"Takahashi Trading Co., Ltd.",,,0,840,10E200690,Commission expenses,,,,,-85435486,2022-01
2022-01-15,"January 15th Slip No. 416 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,,,,,840,0,10A100090,Accounts receivable - trade,9,"Takahashi Trading Co., Ltd.",,,114859,2022-01
2022-01-15,"January 15th Slip No. 417 Abe Trading Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,1205478,0,10A100090,Accounts receivable - trade,13,"Abe Trading Co., Ltd.",,,10383353,2022-01
2022-01-15,"January 15th Slip No. 417 Abe Trading Co., Ltd.",10A100090,Accounts receivable - trade,13,"Abe Trading Co., Ltd.",,,0,1205478,10A100020,Cash and deposits,20,Mizuho Main Branch,,,-86640964,2022-01
2022-01-16,Membership Fee,10A100020,Cash and deposits,,,,,0,20000,10E201140,Membership fee,,,,,10363353,2022-01
2022-01-16,Membership Fee,10E201140,Membership fee,,,,,20000,0,10A100020,Cash and deposits,,,,,1088000,2022-01
2022-01-16,Duskin Service Fee,10A100020,Cash and deposits,,,,,0,16500,10E201270,Miscellaneous expenses,,,,,10346853,2022-01
2022-01-16,Duskin Service Fee,10E201270,Miscellaneous expenses,,,,,16500,0,10A100020,Cash and deposits,,,,,4453528,2022-01
2022-01-16,Airline Ticket Cost,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,0,38700,10E201230,Travel and transportation expenses,,,,,10308153,2022-01
2022-01-16,Airline Ticket Cost,10E201230,Travel and transportation expenses,,,,,38700,0,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,10454341,2022-01
2022-01-16,Golf play fee 2 people,10A100020,Cash and deposits,,,,,0,28000,10E200150,Entertainment expenses,,,,,10280153,2022-01
2022-01-16,Golf play fee 2 people,10E200150,Entertainment expenses,,,,,28000,0,10A100020,Cash and deposits,,,,,3483110,2022-01
2022-01-16,New Year's party fee,10A100020,Cash and deposits,,,,,0,10000,10E200150,Entertainment expenses,,,,,10270153,2022-01
2022-01-16,New Year's party fee,10E200150,Entertainment expenses,,,,,10000,0,10A100020,Cash and deposits,,,,,3493110,2022-01
2022-01-17,Subjects Abe Shoten,10A100020,Cash and deposits,,,,,0,2100,10E200150,Entertainment expenses,,,,,10268053,2022-01
2022-01-17,Subjects Abe Shoten,10E200150,Entertainment expenses,,,,,2100,0,10A100020,Cash and deposits,,,,,3495210,2022-01
2022-01-17,Gasoline Cost,10A100020,Cash and deposits,,,,,0,2540,10E201120,Vehicle expenses,,,,,10265513,2022-01
2022-01-17,Gasoline Cost,10E201120,Vehicle expenses,,,,,2540,0,10A100020,Cash and deposits,,,,,5749218,2022-01
2022-01-17,Highway Toll,10A100020,Cash and deposits,,,,,0,1096,10E201120,Vehicle expenses,,,,,10264417,2022-01
2022-01-17,Highway Toll,10A100020,Cash and deposits,,,,,0,1096,10E201120,Vehicle expenses,,,,,10263321,2022-01
2022-01-17,Highway Toll,10A100020,Cash and deposits,,,,,0,1429,10E201120,Vehicle expenses,,,,,10261892,2022-01
2022-01-17,Highway Toll,10E201120,Vehicle expenses,,,,,1096,0,10A100020,Cash and deposits,,,,,5750314,2022-01
2022-01-17,Highway Toll,10E201120,Vehicle expenses,,,,,1096,0,10A100020,Cash and deposits,,,,,5751410,2022-01
2022-01-17,Highway Toll,10E201120,Vehicle expenses,,,,,1429,0,10A100020,Cash and deposits,,,,,5752839,2022-01
2022-01-18,Gasoline Cost,10A100020,Cash and deposits,,,,,0,6613,10E201120,Vehicle expenses,,,,,10255279,2022-01
2022-01-18,Highway Toll,10A100020,Cash and deposits,,,,,0,620,10E201120,Vehicle expenses,,,,,10254659,2022-01
2022-01-18,Gasoline Cost,10E201120,Vehicle expenses,,,,,6613,0,10A100020,Cash and deposits,,,,,5759452,2022-01
2022-01-18,Highway Toll,10E201120,Vehicle expenses,,,,,620,0,10A100020,Cash and deposits,,,,,5760072,2022-01
2022-01-18,Food and Beverage Cost Izakaya Inaka 3 People,10A100020,Cash and deposits,,,,,0,11684,10E200150,Entertainment expenses,,,,,10242975,2022-01
2022-01-18,Food and Beverage Cost Izakaya Inaka 3 People,10E200150,Entertainment expenses,,,,,11684,0,10A100020,Cash and deposits,,,,,3506894,2022-01
2022-01-18,Taxi Fare,10A100020,Cash and deposits,,,,,0,5000,10E201230,Travel and transportation expenses,,,,,10237975,2022-01
2022-01-18,Taxi Fare,10E201230,Travel and transportation expenses,,,,,5000,0,10A100020,Cash and deposits,,,,,10459341,2022-01
2022-01-19,Food and Beverage Cost Japanese Dining Sai 6 People,10A100020,Cash and deposits,,,,,0,23372,10E200150,Entertainment expenses,,,,,10214603,2022-01
2022-01-19,Food and drink fee Snack Kitashinchi,10A100020,Cash and deposits,,,,,0,39096,10E200150,Entertainment expenses,,,,,10175507,2022-01
2022-01-19,Food and drink fee Snack temple,10A100020,Cash and deposits,,,,,0,21334,10E200150,Entertainment expenses,,,,,10154173,2022-01
2022-01-19,Food and Beverage Cost Japanese Dining Sai 6 People,10E200150,Entertainment expenses,,,,,23372,0,10A100020,Cash and deposits,,,,,3530266,2022-01
2022-01-19,Food and drink fee Snack Kitashinchi,10E200150,Entertainment expenses,,,,,39096,0,10A100020,Cash and deposits,,,,,3569362,2022-01
2022-01-19,Food and drink fee Snack temple,10E200150,Entertainment expenses,,,,,21334,0,10A100020,Cash and deposits,,,,,3590696,2022-01
2022-01-19,Tea Cost and Others,10A100020,Cash and deposits,,,,,0,2746,10E201270,Miscellaneous expenses,,,,,10151427,2022-01
2022-01-19,Tea Cost and Others,10E201270,Miscellaneous expenses,,,,,2746,0,10A100020,Cash and deposits,,,,,4456274,2022-01
2022-01-20,Overtime Night Meal Reduced Tax Rate,10A100020,Cash and deposits,,,,,0,21600,10E200140,Welfare expenses,,,,,10129827,2022-01
2022-01-20,Overtime Night Meal Reduced Tax Rate,10E200140,Welfare expenses,,,,,21600,0,10A100020,Cash and deposits,,,,,4390545,2022-01
2022-01-20,Advertisement Fee,10B100630,Accounts payable - other,,,,,0,52500,10E200050,Advertising expenses,,,,,43451540,2022-01
2022-01-20,Advertisement Fee,10E200050,Advertising expenses,,,,,52500,0,10B100630,Accounts payable - other,,,,,1688200,2022-01
2022-01-20,"January 20th Slip No. 419 Saito Co., Ltd.",10A100020,Cash and deposits,,,,,1241111,0,10A100090,Accounts receivable - trade,11,"Saito Co., Ltd.",,,11370938,2022-01
2022-01-20,"January 20th Slip No. 419 Saito Co., Ltd.",10A100090,Accounts receivable - trade,11,"Saito Co., Ltd.",,,0,1241111,10A100020,Cash and deposits,,,,,-87882075,2022-01
2022-01-20,January 20th Slip No. 420 Takada LLC,10A100020,Cash and deposits,30,Mitsui Nagoya,,,1169938,0,10A100090,Accounts receivable - trade,21,Takada LLC,,,12540876,2022-01
2022-01-20,January 20th Slip No. 420 Takada LLC,10A100090,Accounts receivable - trade,21,Takada LLC,,,0,1169938,10A100020,Cash and deposits,30,Mitsui Nagoya,,,-89052013,2022-01
2022-01-20,January 20th Slip No. 420 Takada LLC,10A100090,Accounts receivable - trade,21,Takada LLC,,,0,472,10E200690,Commission expenses,,,,,-89052485,2022-01
2022-01-20,January 20th Slip No. 420 Takada LLC,10E200690,Commission expenses,,,,,472,0,10A100090,Accounts receivable - trade,21,Takada LLC,,,115331,2022-01
2022-01-20,"January 20th Slip No. 421 YAG Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,1241951,0,10A100090,Accounts receivable - trade,30,"YAG Co., Ltd.",,,13782827,2022-01
2022-01-20,"January 20th Slip No. 421 YAG Co., Ltd.",10A100090,Accounts receivable - trade,30,"YAG Co., Ltd.",,,0,1241951,10A100020,Cash and deposits,20,Mizuho Main Branch,,,-90294436,2022-01
2022-01-20,"January 20th Slip No. 421 YAG Co., Ltd.",10A100090,Accounts receivable - trade,30,"YAG Co., Ltd.",,,0,735,10E200690,Commission expenses,,,,,-90295171,2022-01
2022-01-20,"January 20th Slip No. 421 YAG Co., Ltd.",10E200690,Commission expenses,,,,,735,0,10A100090,Accounts receivable - trade,30,"YAG Co., Ltd.",,,116066,2022-01
2022-01-20,"January 20th Slip No. 321 Attach Co., Ltd.",10A100020,Cash and deposits,1,Mizuho Bank,,,0,1503036,10B100040,Accounts payable - trade,4,"Attach Co., Ltd.",,,12279791,2022-01
2022-01-20,"January 20th Slip No. 321 Attach Co., Ltd.",10B100040,Accounts payable - trade,4,"Attach Co., Ltd.",,,1503036,0,10A100020,Cash and deposits,1,Mizuho Bank,,,643519,2022-01
2022-01-20,"January 20th Slip No. 322 Hanada Co., Ltd.",10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,4043244,10B100040,Accounts payable - trade,6,"Hanada Co., Ltd.",,,8236547,2022-01
2022-01-20,"January 20th Slip No. 322 Hanada Co., Ltd.",10B100040,Accounts payable - trade,6,"Hanada Co., Ltd.",,,4043244,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,-3399725,2022-01
2022-01-20,"January 20th Slip No. 323 Matsumura Co., Ltd.",10B100030,Notes payable - trade,,,,,0,8378109,10B100040,Accounts payable - trade,11,"Matsumura Co., Ltd.",,,5203683,2022-01
2022-01-20,"January 20th Slip No. 323 Matsumura Co., Ltd.",10B100040,Accounts payable - trade,11,"Matsumura Co., Ltd.",,,8378109,0,10B100030,Notes payable - trade,,,,,-11777834,2022-01
2022-01-20,Copy Cost,10B100630,Accounts payable - other,,,,,0,7980,10E201110,Office supplies expenses,,,,,43459520,2022-01
2022-01-20,Copy Cost,10E201110,Office supplies expenses,,,,,7980,0,10B100630,Accounts payable - other,,,,,1163811,2022-01
2022-01-20,Office Supplies,10B100630,Accounts payable - other,,,,,0,3778,10E201110,Office supplies expenses,,,,,43463298,2022-01
2022-01-20,Office Supplies,10E201110,Office supplies expenses,,,,,3778,0,10B100630,Accounts payable - other,,,,,1167589,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4762,10E201120,Vehicle expenses,,,,,8231785,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4431,10E201120,Vehicle expenses,,,,,8227354,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,4762,0,10A100020,Cash and deposits,,,,,5764834,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,4431,0,10A100020,Cash and deposits,,,,,5769265,2022-01
2022-01-20,Electricity Cost,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,0,106066,10E201040,Utilities expenses,,,,,8121288,2022-01
2022-01-20,Water Cost,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,0,5882,10E201040,Utilities expenses,,,,,8115406,2022-01
2022-01-20,Electricity Cost,10E201040,Utilities expenses,,,,,106066,0,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,5520003,2022-01
2022-01-20,Water Cost,10E201040,Utilities expenses,,,,,5882,0,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,5525885,2022-01
2022-01-20,Bade discounted department store,10A100020,Cash and deposits,1,Mizuho Bank,,,7154819,0,10A100060,Notes receivable - trade,,,,,15270225,2022-01
2022-01-20,Bade discounted department store,10A100060,Notes receivable - trade,,,,,0,7154819,10A100020,Cash and deposits,1,Mizuho Bank,,,99582879,2022-01
2022-01-20,Bill Discount Fee,10A100060,Notes receivable - trade,,,,,0,53658,10E300020,Interest expenses,,,,,99529221,2022-01
2022-01-20,Bill Discount Fee,10E300020,Interest expenses,,,,,53658,0,10A100060,Notes receivable - trade,,,,,1103743,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4351,10E201120,Vehicle expenses,,,,,15265874,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,7162,10E201120,Vehicle expenses,,,,,15258712,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,305,10E201120,Vehicle expenses,,,,,15258407,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,4351,0,10A100020,Cash and deposits,,,,,5773616,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,7162,0,10A100020,Cash and deposits,,,,,5780778,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,305,0,10A100020,Cash and deposits,,,,,5781083,2022-01
2022-01-20,Electricity Bill,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,0,94520,10E201040,Utilities expenses,,,,,15163887,2022-01
2022-01-20,Water Bill,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,0,6081,10E201040,Utilities expenses,,,,,15157806,2022-01
2022-01-20,Electricity Bill,10E201040,Utilities expenses,,,,,94520,0,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,5620405,2022-01
2022-01-20,Water Bill,10E201040,Utilities expenses,,,,,6081,0,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,5626486,2022-01
2022-01-20,JR coupon,10A100020,Cash and deposits,,,,,0,82620,10E201230,Travel and transportation expenses,,,,,15075186,2022-01
2022-01-20,JR coupon,10E201230,Travel and transportation expenses,,,,,82620,0,10A100020,Cash and deposits,,,,,10541961,2022-01
2022-01-20,Copy Cost,10B100630,Accounts payable - other,,,,,0,3152,10E201110,Office supplies expenses,,,,,43466450,2022-01
2022-01-20,Copy Cost,10E201110,Office supplies expenses,,,,,3152,0,10B100630,Accounts payable - other,,,,,1170741,2022-01
2022-01-20,Electricity Cost,10A100020,Cash and deposits,10,Hokkaido Station Front,,,0,69196,10E201040,Utilities expenses,,,,,15005990,2022-01
2022-01-20,Water Cost,10A100020,Cash and deposits,10,Hokkaido Station Front,,,0,3725,10E201040,Utilities expenses,,,,,15002265,2022-01
2022-01-20,Electricity Cost,10E201040,Utilities expenses,,,,,69196,0,10A100020,Cash and deposits,10,Hokkaido Station Front,,,5695682,2022-01
2022-01-20,Water Cost,10E201040,Utilities expenses,,,,,3725,0,10A100020,Cash and deposits,10,Hokkaido Station Front,,,5699407,2022-01
2022-01-20,Gasoline Cost,10A100020,Cash and deposits,,,,,0,4303,10E201120,Vehicle expenses,,,,,14997962,2022-01
2022-01-20,Gasoline Cost,10E201120,Vehicle expenses,,,,,4303,0,10A100020,Cash and deposits,,,,,5785386,2022-01
2022-01-20,Highway Toll,10A100020,Cash and deposits,,,,,0,381,10E201120,Vehicle expenses,,,,,14997581,2022-01
2022-01-20,Highway Toll,10A100020,Cash and deposits,,,,,0,1000,10E201120,Vehicle expenses,,,,,14996581,2022-01
